menu_item_name,quantity,total_price,sale_date,order_id,day_of_week,hour_of_day
Burrata Caprese,1,16.0,2026-02-13 14:10:00,ORD-00747,Friday,14
Rigatoni Bolognese,1,20.0,2026-02-13 14:59:00,ORD-00747,Friday,14
Tiramisu,2,24.0,2026-02-13 14:17:00,ORD-00747,Friday,14
Rigatoni Bolognese,1,20.0,2026-02-13 14:47:00,ORD-00748,Friday,14
Prosciutto e Rucola,1,20.0,2026-02-13 14:04:00,ORD-00748,Friday,14
Diavola Pizza,1,18.0,2026-02-13 14:25:00,ORD-00748,Friday,14
Cacio e Pepe,2,34.0,2026-02-13 14:21:00,ORD-00749,Friday,14
Osso Buco,1,34.0,2026-02-13 14:48:00,ORD-00749,Friday,14
Carpaccio di Manzo,1,17.0,2026-02-13 14:17:00,ORD-00749,Friday,14
Limoncello,1,9.0,2026-02-13 14:20:00,ORD-00749,Friday,14
Burrata Caprese,1,16.0,2026-02-13 14:44:00,ORD-00750,Friday,14
Rigatoni Bolognese,1,20.0,2026-02-13 14:59:00,ORD-00750,Friday,14
Tiramisu,1,12.0,2026-02-13 14:30:00,ORD-00750,Friday,14
Bruschetta Trio,1,12.5,2026-02-13 14:31:00,ORD-00751,Friday,14
Spaghetti Carbonara,1,19.0,2026-02-13 14:34:00,ORD-00751,Friday,14
House Red Wine,1,12.0,2026-02-13 14:56:00,ORD-00751,Friday,14
Panna Cotta,1,10.0,2026-02-13 14:04:00,ORD-00751,Friday,14
Pizza Bianca,1,17.0,2026-02-13 14:24:00,ORD-00752,Friday,14
Limoncello,1,9.0,2026-02-13 14:49:00,ORD-00752,Friday,14
House Red Wine,1,12.0,2026-02-13 14:00:00,ORD-00752,Friday,14
Chicken Parmigiana,1,24.0,2026-02-13 14:23:00,ORD-00752,Friday,14
Bruschetta Trio,1,12.5,2026-02-13 14:39:00,ORD-00753,Friday,14
Margherita Pizza,1,16.0,2026-02-13 14:51:00,ORD-00753,Friday,14
Aperol Spritz,1,14.0,2026-02-13 14:14:00,ORD-00753,Friday,14
Espresso,1,4.0,2026-02-13 17:00:00,ORD-00754,Friday,17
Cacio e Pepe,2,34.0,2026-02-13 17:36:00,ORD-00755,Friday,17
Bruschetta Trio,1,12.5,2026-02-13 17:10:00,ORD-00755,Friday,17
Limoncello,1,9.0,2026-02-13 17:42:00,ORD-00755,Friday,17
Burrata Caprese,2,32.0,2026-02-13 17:56:00,ORD-00756,Friday,17
Calamari Fritti,1,14.0,2026-02-13 17:50:00,ORD-00756,Friday,17
Fettuccine Alfredo,1,18.0,2026-02-13 17:54:00,ORD-00756,Friday,17
Cannoli,1,9.0,2026-02-13 17:44:00,ORD-00756,Friday,17
Osso Buco,1,34.0,2026-02-13 17:41:00,ORD-00757,Friday,17
Margherita Pizza,1,16.0,2026-02-13 17:20:00,ORD-00757,Friday,17
Cannoli,1,9.0,2026-02-13 17:26:00,ORD-00757,Friday,17
Penne Arrabbiata,1,16.0,2026-02-13 17:48:00,ORD-00758,Friday,17
Insalata Mista,1,11.0,2026-02-13 17:46:00,ORD-00758,Friday,17
Affogato,1,8.0,2026-02-13 17:17:00,ORD-00758,Friday,17
Penne Arrabbiata,2,32.0,2026-02-13 17:14:00,ORD-00759,Friday,17
Diavola Pizza,2,36.0,2026-02-13 17:27:00,ORD-00759,Friday,17
Aperol Spritz,2,28.0,2026-02-13 17:58:00,ORD-00759,Friday,17
Caesar Salad,1,13.0,2026-02-13 17:06:00,ORD-00760,Friday,17
Chicken Parmigiana,1,24.0,2026-02-13 17:27:00,ORD-00760,Friday,17
Espresso,1,4.0,2026-02-13 17:37:00,ORD-00760,Friday,17
Bruschetta Trio,1,12.5,2026-02-13 18:52:00,ORD-00761,Friday,18
House Red Wine,1,12.0,2026-02-13 18:50:00,ORD-00761,Friday,18
Chocolate Lava Cake,1,13.0,2026-02-13 18:04:00,ORD-00761,Friday,18
Burrata Caprese,1,16.0,2026-02-13 18:20:00,ORD-00762,Friday,18
Calamari Fritti,2,28.0,2026-02-13 18:44:00,ORD-00762,Friday,18
Panna Cotta,1,10.0,2026-02-13 18:08:00,ORD-00762,Friday,18
Cappuccino,1,5.5,2026-02-13 18:51:00,ORD-00762,Friday,18
Spaghetti Carbonara,1,19.0,2026-02-13 18:24:00,ORD-00763,Friday,18
Burrata Caprese,1,16.0,2026-02-13 18:39:00,ORD-00763,Friday,18
Burrata Caprese,1,16.0,2026-02-13 18:56:00,ORD-00764,Friday,18
Cannoli,1,9.0,2026-02-13 18:06:00,ORD-00764,Friday,18
House Red Wine,1,12.0,2026-02-13 18:43:00,ORD-00764,Friday,18
Rigatoni Bolognese,1,20.0,2026-02-13 18:50:00,ORD-00765,Friday,18
Tiramisu,1,12.0,2026-02-13 18:57:00,ORD-00765,Friday,18
Limoncello,1,9.0,2026-02-13 18:40:00,ORD-00765,Friday,18
Burrata Caprese,1,16.0,2026-02-13 18:08:00,ORD-00766,Friday,18
House Red Wine,1,12.0,2026-02-13 18:27:00,ORD-00766,Friday,18
Chocolate Lava Cake,1,13.0,2026-02-13 18:41:00,ORD-00766,Friday,18
Osso Buco,1,34.0,2026-02-13 18:23:00,ORD-00767,Friday,18
Panna Cotta,2,20.0,2026-02-13 18:33:00,ORD-00767,Friday,18
House Red Wine,1,12.0,2026-02-13 18:43:00,ORD-00767,Friday,18
Margherita Pizza,1,16.0,2026-02-13 18:03:00,ORD-00768,Friday,18
Aperol Spritz,1,14.0,2026-02-13 18:12:00,ORD-00768,Friday,18
Spaghetti Carbonara,1,19.0,2026-02-13 18:29:00,ORD-00769,Friday,18
Tiramisu,1,12.0,2026-02-13 18:21:00,ORD-00769,Friday,18
Rigatoni Bolognese,1,20.0,2026-02-13 18:58:00,ORD-00770,Friday,18
Penne Arrabbiata,1,16.0,2026-02-13 18:14:00,ORD-00770,Friday,18
Aperol Spritz,1,14.0,2026-02-13 18:29:00,ORD-00770,Friday,18
Cacio e Pepe,1,17.0,2026-02-13 18:11:00,ORD-00771,Friday,18
Chocolate Lava Cake,1,13.0,2026-02-13 18:00:00,ORD-00771,Friday,18
Espresso,1,4.0,2026-02-13 18:04:00,ORD-00771,Friday,18
Prosciutto e Rucola,1,20.0,2026-02-13 18:01:00,ORD-00772,Friday,18
Aperol Spritz,1,14.0,2026-02-13 18:18:00,ORD-00772,Friday,18
Fettuccine Alfredo,1,18.0,2026-02-13 18:56:00,ORD-00772,Friday,18
Caesar Salad,1,13.0,2026-02-13 18:12:00,ORD-00773,Friday,18
Chicken Parmigiana,1,24.0,2026-02-13 18:53:00,ORD-00773,Friday,18
Espresso,1,4.0,2026-02-13 18:06:00,ORD-00773,Friday,18
Penne Arrabbiata,1,16.0,2026-02-13 18:59:00,ORD-00774,Friday,18
Insalata Mista,1,11.0,2026-02-13 18:29:00,ORD-00774,Friday,18
Affogato,1,8.0,2026-02-13 18:51:00,ORD-00774,Friday,18
Espresso,1,4.0,2026-02-13 18:10:00,ORD-00774,Friday,18
Spaghetti Carbonara,1,19.0,2026-02-13 18:24:00,ORD-00775,Friday,18
Osso Buco,1,34.0,2026-02-13 18:20:00,ORD-00775,Friday,18
Carpaccio di Manzo,1,17.0,2026-02-13 18:40:00,ORD-00775,Friday,18
Aperol Spritz,1,14.0,2026-02-13 18:02:00,ORD-00775,Friday,18
Bruschetta Trio,1,12.5,2026-02-13 19:31:00,ORD-00776,Friday,19
Penne Arrabbiata,1,16.0,2026-02-13 19:05:00,ORD-00776,Friday,19
Prosciutto e Rucola,1,20.0,2026-02-13 19:50:00,ORD-00776,Friday,19
Fettuccine Alfredo,1,18.0,2026-02-13 19:04:00,ORD-00776,Friday,19
Cappuccino,1,5.5,2026-02-13 19:24:00,ORD-00776,Friday,19
Espresso,1,4.0,2026-02-13 19:44:00,ORD-00777,Friday,19
House Red Wine,1,12.0,2026-02-13 19:31:00,ORD-00777,Friday,19
Prosciutto e Rucola,1,20.0,2026-02-13 19:13:00,ORD-00778,Friday,19
Quattro Formaggi,1,19.0,2026-02-13 19:56:00,ORD-00778,Friday,19
Aperol Spritz,1,14.0,2026-02-13 19:10:00,ORD-00778,Friday,19
Cappuccino,1,5.5,2026-02-13 19:37:00,ORD-00779,Friday,19
Chicken Parmigiana,1,24.0,2026-02-13 19:32:00,ORD-00779,Friday,19
Panna Cotta,1,10.0,2026-02-13 19:27:00,ORD-00779,Friday,19
Espresso,1,4.0,2026-02-13 19:28:00,ORD-00780,Friday,19
Diavola Pizza,1,18.0,2026-02-13 19:41:00,ORD-00780,Friday,19
Chicken Parmigiana,1,24.0,2026-02-13 19:32:00,ORD-00781,Friday,19
House Red Wine,1,12.0,2026-02-13 19:41:00,ORD-00781,Friday,19
Tiramisu,1,12.0,2026-02-13 19:17:00,ORD-00781,Friday,19
Spaghetti Carbonara,1,19.0,2026-02-13 19:52:00,ORD-00782,Friday,19
Cappuccino,1,5.5,2026-02-13 19:54:00,ORD-00782,Friday,19
Tiramisu,1,12.0,2026-02-13 19:45:00,ORD-00782,Friday,19
Linguine alle Vongole,1,22.0,2026-02-13 19:49:00,ORD-00783,Friday,19
Cacio e Pepe,1,17.0,2026-02-13 19:25:00,ORD-00784,Friday,19
Bruschetta Trio,1,12.5,2026-02-13 19:48:00,ORD-00784,Friday,19
Limoncello,1,9.0,2026-02-13 19:30:00,ORD-00784,Friday,19
Cacio e Pepe,1,17.0,2026-02-13 19:35:00,ORD-00785,Friday,19
Bruschetta Trio,1,12.5,2026-02-13 19:46:00,ORD-00785,Friday,19
Veal Piccata,1,29.0,2026-02-13 19:21:00,ORD-00785,Friday,19
Chocolate Lava Cake,1,13.0,2026-02-13 19:20:00,ORD-00785,Friday,19
Cappuccino,1,5.5,2026-02-13 19:27:00,ORD-00785,Friday,19
Cappuccino,1,5.5,2026-02-13 19:36:00,ORD-00786,Friday,19
Tiramisu,2,24.0,2026-02-13 19:19:00,ORD-00786,Friday,19
House Red Wine,2,24.0,2026-02-13 19:00:00,ORD-00786,Friday,19
Bruschetta Trio,1,12.5,2026-02-13 19:44:00,ORD-00787,Friday,19
Rigatoni Bolognese,1,20.0,2026-02-13 19:20:00,ORD-00787,Friday,19
Aperol Spritz,1,14.0,2026-02-13 19:36:00,ORD-00787,Friday,19
Rigatoni Bolognese,1,20.0,2026-02-13 19:55:00,ORD-00788,Friday,19
Prosciutto e Rucola,1,20.0,2026-02-13 19:24:00,ORD-00788,Friday,19
Fettuccine Alfredo,1,18.0,2026-02-13 19:25:00,ORD-00788,Friday,19
Chocolate Lava Cake,1,13.0,2026-02-13 19:24:00,ORD-00788,Friday,19
Bruschetta Trio,1,12.5,2026-02-13 19:57:00,ORD-00789,Friday,19
Spaghetti Carbonara,1,19.0,2026-02-13 19:10:00,ORD-00789,Friday,19
House Red Wine,1,12.0,2026-02-13 19:35:00,ORD-00789,Friday,19
Cacio e Pepe,1,17.0,2026-02-13 19:12:00,ORD-00790,Friday,19
Bruschetta Trio,1,12.5,2026-02-13 19:24:00,ORD-00790,Friday,19
Limoncello,1,9.0,2026-02-13 19:14:00,ORD-00790,Friday,19
Diavola Pizza,1,18.0,2026-02-13 19:23:00,ORD-00791,Friday,19
Aperol Spritz,1,14.0,2026-02-13 19:10:00,ORD-00791,Friday,19
Cannoli,1,9.0,2026-02-13 19:58:00,ORD-00791,Friday,19
Cappuccino,1,5.5,2026-02-13 19:57:00,ORD-00792,Friday,19
Chicken Parmigiana,2,48.0,2026-02-13 19:08:00,ORD-00792,Friday,19
Pizza Bianca,1,17.0,2026-02-13 19:12:00,ORD-00793,Friday,19
Cannoli,1,9.0,2026-02-13 19:43:00,ORD-00793,Friday,19
Limoncello,1,9.0,2026-02-13 19:12:00,ORD-00793,Friday,19
Burrata Caprese,1,16.0,2026-02-13 20:29:00,ORD-00794,Friday,20
Lobster Ravioli,1,28.0,2026-02-13 20:47:00,ORD-00794,Friday,20
House Red Wine,1,12.0,2026-02-13 20:41:00,ORD-00794,Friday,20
Cacio e Pepe,1,17.0,2026-02-13 20:15:00,ORD-00795,Friday,20
Arancini,1,11.0,2026-02-13 20:39:00,ORD-00795,Friday,20
Limoncello,1,9.0,2026-02-13 20:29:00,ORD-00795,Friday,20
Spaghetti Carbonara,1,19.0,2026-02-13 20:42:00,ORD-00796,Friday,20
Arancini,2,22.0,2026-02-13 20:44:00,ORD-00796,Friday,20
Aperol Spritz,1,14.0,2026-02-13 20:57:00,ORD-00796,Friday,20
Cannoli,1,9.0,2026-02-13 20:31:00,ORD-00796,Friday,20
Chicken Parmigiana,1,24.0,2026-02-13 20:26:00,ORD-00797,Friday,20
Affogato,1,8.0,2026-02-13 20:16:00,ORD-00797,Friday,20
Diavola Pizza,1,18.0,2026-02-13 20:02:00,ORD-00797,Friday,20
Arancini,1,11.0,2026-02-13 20:54:00,ORD-00798,Friday,20
Bruschetta Trio,1,12.5,2026-02-13 20:08:00,ORD-00799,Friday,20
Spaghetti Carbonara,1,19.0,2026-02-13 20:47:00,ORD-00799,Friday,20
House Red Wine,1,12.0,2026-02-13 20:29:00,ORD-00799,Friday,20
Diavola Pizza,1,18.0,2026-02-13 20:28:00,ORD-00800,Friday,20
Aperol Spritz,1,14.0,2026-02-13 20:52:00,ORD-00800,Friday,20
Cannoli,1,9.0,2026-02-13 20:10:00,ORD-00800,Friday,20
Bruschetta Trio,1,12.5,2026-02-13 20:25:00,ORD-00801,Friday,20
Spaghetti Carbonara,1,19.0,2026-02-13 20:42:00,ORD-00801,Friday,20
House Red Wine,1,12.0,2026-02-13 20:43:00,ORD-00801,Friday,20
Tiramisu,1,12.0,2026-02-13 20:28:00,ORD-00801,Friday,20
Cannoli,1,9.0,2026-02-13 20:51:00,ORD-00802,Friday,20
Margherita Pizza,1,16.0,2026-02-13 20:42:00,ORD-00802,Friday,20
Espresso,1,4.0,2026-02-13 20:57:00,ORD-00802,Friday,20
Penne Arrabbiata,1,16.0,2026-02-13 20:03:00,ORD-00803,Friday,20
Insalata Mista,1,11.0,2026-02-13 20:49:00,ORD-00803,Friday,20
Affogato,1,8.0,2026-02-13 20:15:00,ORD-00803,Friday,20
Spaghetti Carbonara,1,19.0,2026-02-13 20:12:00,ORD-00804,Friday,20
Aperol Spritz,1,14.0,2026-02-13 20:04:00,ORD-00804,Friday,20
Chicken Parmigiana,1,24.0,2026-02-13 20:53:00,ORD-00805,Friday,20
House Red Wine,1,12.0,2026-02-13 20:46:00,ORD-00805,Friday,20
Tiramisu,1,12.0,2026-02-13 20:26:00,ORD-00805,Friday,20
Burrata Caprese,1,16.0,2026-02-13 20:14:00,ORD-00806,Friday,20
Penne Arrabbiata,1,16.0,2026-02-13 20:22:00,ORD-00806,Friday,20
Bruschetta Trio,1,12.5,2026-02-13 20:13:00,ORD-00807,Friday,20
Spaghetti Carbonara,1,19.0,2026-02-13 20:04:00,ORD-00807,Friday,20
House Red Wine,1,12.0,2026-02-13 20:17:00,ORD-00807,Friday,20
Osso Buco,1,34.0,2026-02-13 21:06:00,ORD-00808,Friday,21
Bruschetta Trio,1,12.5,2026-02-13 21:59:00,ORD-00809,Friday,21
Calamari Fritti,2,28.0,2026-02-13 21:44:00,ORD-00809,Friday,21
Insalata Mista,1,11.0,2026-02-13 21:11:00,ORD-00809,Friday,21
House Red Wine,1,12.0,2026-02-13 21:56:00,ORD-00809,Friday,21
Spaghetti Carbonara,1,19.0,2026-02-13 21:47:00,ORD-00810,Friday,21
Insalata Mista,1,11.0,2026-02-13 21:37:00,ORD-00810,Friday,21
Margherita Pizza,1,16.0,2026-02-13 21:00:00,ORD-00810,Friday,21
Cannoli,1,9.0,2026-02-13 21:39:00,ORD-00810,Friday,21
Bruschetta Trio,1,12.5,2026-02-13 21:31:00,ORD-00811,Friday,21
Chocolate Lava Cake,1,13.0,2026-02-13 21:09:00,ORD-00811,Friday,21
Cacio e Pepe,1,17.0,2026-02-13 21:20:00,ORD-00812,Friday,21
Bruschetta Trio,1,12.5,2026-02-13 21:48:00,ORD-00812,Friday,21
Carpaccio di Manzo,1,17.0,2026-02-13 21:50:00,ORD-00812,Friday,21
Caesar Salad,2,26.0,2026-02-13 21:42:00,ORD-00813,Friday,21
Linguine alle Vongole,2,44.0,2026-02-13 21:51:00,ORD-00813,Friday,21
Margherita Pizza,1,16.0,2026-02-13 21:46:00,ORD-00813,Friday,21
House Red Wine,1,12.0,2026-02-13 21:55:00,ORD-00813,Friday,21
House Red Wine,1,12.0,2026-02-13 21:12:00,ORD-00814,Friday,21
Margherita Pizza,1,16.0,2026-02-13 21:09:00,ORD-00814,Friday,21
Fettuccine Alfredo,1,18.0,2026-02-13 21:32:00,ORD-00815,Friday,21
Prosciutto e Rucola,1,20.0,2026-02-13 21:46:00,ORD-00816,Friday,21
House Red Wine,1,12.0,2026-02-13 21:27:00,ORD-00816,Friday,21
Panna Cotta,1,10.0,2026-02-13 21:15:00,ORD-00816,Friday,21
Diavola Pizza,2,36.0,2026-02-13 21:12:00,ORD-00817,Friday,21
Aperol Spritz,1,14.0,2026-02-13 21:50:00,ORD-00817,Friday,21
Cannoli,1,9.0,2026-02-13 21:23:00,ORD-00817,Friday,21
Espresso,1,4.0,2026-02-13 21:52:00,ORD-00818,Friday,21
House Red Wine,2,24.0,2026-02-13 21:30:00,ORD-00818,Friday,21
Calamari Fritti,1,14.0,2026-02-13 21:58:00,ORD-00819,Friday,21
Linguine alle Vongole,1,22.0,2026-02-13 21:34:00,ORD-00819,Friday,21
House Red Wine,1,12.0,2026-02-13 21:46:00,ORD-00819,Friday,21
Calamari Fritti,1,14.0,2026-02-13 21:35:00,ORD-00820,Friday,21
Linguine alle Vongole,1,22.0,2026-02-13 21:04:00,ORD-00820,Friday,21
House Red Wine,1,12.0,2026-02-13 21:45:00,ORD-00820,Friday,21
Tiramisu,1,12.0,2026-02-13 21:31:00,ORD-00821,Friday,21
Margherita Pizza,1,16.0,2026-02-13 21:26:00,ORD-00821,Friday,21
Espresso,1,4.0,2026-02-13 21:58:00,ORD-00822,Friday,21
Prosciutto e Rucola,1,20.0,2026-02-13 21:59:00,ORD-00822,Friday,21
Calamari Fritti,1,14.0,2026-02-13 21:12:00,ORD-00822,Friday,21
Diavola Pizza,1,18.0,2026-02-13 21:16:00,ORD-00822,Friday,21
Penne Arrabbiata,1,16.0,2026-02-13 22:03:00,ORD-00823,Friday,22
Insalata Mista,1,11.0,2026-02-13 22:59:00,ORD-00823,Friday,22
Affogato,1,8.0,2026-02-13 22:15:00,ORD-00823,Friday,22
Bruschetta Trio,1,12.5,2026-02-13 22:43:00,ORD-00824,Friday,22
Spaghetti Carbonara,1,19.0,2026-02-13 22:42:00,ORD-00824,Friday,22
House Red Wine,1,12.0,2026-02-13 22:16:00,ORD-00824,Friday,22
Bruschetta Trio,1,12.5,2026-02-13 22:45:00,ORD-00825,Friday,22
Calamari Fritti,2,28.0,2026-02-13 22:25:00,ORD-00825,Friday,22
Fettuccine Alfredo,1,18.0,2026-02-13 22:57:00,ORD-00825,Friday,22
Cannoli,1,9.0,2026-02-13 22:58:00,ORD-00825,Friday,22
Cappuccino,1,5.5,2026-02-13 22:27:00,ORD-00825,Friday,22
Burrata Caprese,1,16.0,2026-02-13 22:34:00,ORD-00826,Friday,22
Rigatoni Bolognese,1,20.0,2026-02-13 22:24:00,ORD-00826,Friday,22
Tiramisu,1,12.0,2026-02-13 22:46:00,ORD-00826,Friday,22
Cacio e Pepe,1,17.0,2026-02-13 22:59:00,ORD-00827,Friday,22
Spaghetti Carbonara,1,19.0,2026-02-13 22:44:00,ORD-00827,Friday,22
Prosciutto e Rucola,1,20.0,2026-02-13 22:10:00,ORD-00827,Friday,22
Panna Cotta,1,10.0,2026-02-13 22:00:00,ORD-00827,Friday,22
Cappuccino,1,5.5,2026-02-13 22:49:00,ORD-00827,Friday,22
Cacio e Pepe,1,17.0,2026-02-13 22:12:00,ORD-00828,Friday,22
Cannoli,1,9.0,2026-02-13 22:32:00,ORD-00828,Friday,22
House Red Wine,2,24.0,2026-02-13 22:28:00,ORD-00828,Friday,22
Tiramisu,1,12.0,2026-02-13 22:57:00,ORD-00829,Friday,22
Affogato,2,16.0,2026-02-13 22:28:00,ORD-00829,Friday,22
Fettuccine Alfredo,1,18.0,2026-02-13 22:30:00,ORD-00830,Friday,22
Caesar Salad,1,13.0,2026-02-13 22:48:00,ORD-00830,Friday,22
Branzino al Forno,1,32.0,2026-02-13 22:03:00,ORD-00830,Friday,22
House Red Wine,1,12.0,2026-02-13 22:00:00,ORD-00830,Friday,22
Tiramisu,2,24.0,2026-02-13 22:17:00,ORD-00831,Friday,22
Quattro Formaggi,2,38.0,2026-02-13 22:30:00,ORD-00831,Friday,22
Margherita Pizza,1,16.0,2026-02-13 22:38:00,ORD-00831,Friday,22
Limoncello,1,9.0,2026-02-13 22:23:00,ORD-00831,Friday,22
Cannoli,1,9.0,2026-02-14 11:06:00,ORD-00832,Saturday,11
Pizza Bianca,1,17.0,2026-02-14 11:55:00,ORD-00832,Saturday,11
Diavola Pizza,1,18.0,2026-02-14 11:46:00,ORD-00832,Saturday,11
Chocolate Lava Cake,1,13.0,2026-02-14 11:59:00,ORD-00832,Saturday,11
House Red Wine,1,12.0,2026-02-14 11:38:00,ORD-00832,Saturday,11
Diavola Pizza,2,36.0,2026-02-14 11:48:00,ORD-00833,Saturday,11
Aperol Spritz,1,14.0,2026-02-14 11:23:00,ORD-00833,Saturday,11
Cannoli,1,9.0,2026-02-14 11:43:00,ORD-00833,Saturday,11
Tiramisu,2,24.0,2026-02-14 11:52:00,ORD-00834,Saturday,11
Aperol Spritz,1,14.0,2026-02-14 11:40:00,ORD-00834,Saturday,11
Pizza Bianca,1,17.0,2026-02-14 11:39:00,ORD-00835,Saturday,11
Limoncello,1,9.0,2026-02-14 11:22:00,ORD-00835,Saturday,11
Eggplant Parmigiana,1,18.0,2026-02-14 11:09:00,ORD-00836,Saturday,11
Carpaccio di Manzo,2,34.0,2026-02-14 11:56:00,ORD-00836,Saturday,11
Veal Piccata,1,29.0,2026-02-14 11:54:00,ORD-00836,Saturday,11
Panzanella,1,14.0,2026-02-14 11:02:00,ORD-00836,Saturday,11
Cacio e Pepe,1,17.0,2026-02-14 11:35:00,ORD-00837,Saturday,11
Bruschetta Trio,2,25.0,2026-02-14 11:29:00,ORD-00837,Saturday,11
Limoncello,1,9.0,2026-02-14 11:28:00,ORD-00837,Saturday,11
Cappuccino,1,5.5,2026-02-14 11:06:00,ORD-00838,Saturday,11
Bruschetta Trio,1,12.5,2026-02-14 11:45:00,ORD-00838,Saturday,11
Cannoli,1,9.0,2026-02-14 11:59:00,ORD-00838,Saturday,11
Caesar Salad,2,26.0,2026-02-14 11:07:00,ORD-00839,Saturday,11
Tiramisu,1,12.0,2026-02-14 11:59:00,ORD-00839,Saturday,11
House Red Wine,1,12.0,2026-02-14 11:46:00,ORD-00839,Saturday,11
Panna Cotta,1,10.0,2026-02-14 11:50:00,ORD-00839,Saturday,11
Burrata Caprese,1,16.0,2026-02-14 11:24:00,ORD-00840,Saturday,11
Prosciutto e Rucola,1,20.0,2026-02-14 11:50:00,ORD-00840,Saturday,11
Panna Cotta,1,10.0,2026-02-14 11:54:00,ORD-00840,Saturday,11
Panzanella,1,14.0,2026-02-14 11:14:00,ORD-00840,Saturday,11
Espresso,1,4.0,2026-02-14 11:07:00,ORD-00840,Saturday,11
Bruschetta Trio,1,12.5,2026-02-14 11:12:00,ORD-00841,Saturday,11
Spaghetti Carbonara,1,19.0,2026-02-14 11:07:00,ORD-00841,Saturday,11
House Red Wine,1,12.0,2026-02-14 11:08:00,ORD-00841,Saturday,11
Spaghetti Carbonara,2,38.0,2026-02-14 12:20:00,ORD-00842,Saturday,12
Cappuccino,1,5.5,2026-02-14 12:51:00,ORD-00842,Saturday,12
Margherita Pizza,1,16.0,2026-02-14 12:50:00,ORD-00842,Saturday,12
Fettuccine Alfredo,1,18.0,2026-02-14 12:00:00,ORD-00843,Saturday,12
Caesar Salad,1,13.0,2026-02-14 12:29:00,ORD-00843,Saturday,12
Cappuccino,1,5.5,2026-02-14 12:52:00,ORD-00843,Saturday,12
Espresso,1,4.0,2026-02-14 12:44:00,ORD-00844,Saturday,12
Burrata Caprese,1,16.0,2026-02-14 12:20:00,ORD-00844,Saturday,12
House Red Wine,1,12.0,2026-02-14 12:44:00,ORD-00844,Saturday,12
Affogato,1,8.0,2026-02-14 12:54:00,ORD-00844,Saturday,12
Espresso,1,4.0,2026-02-14 12:51:00,ORD-00845,Saturday,12
Lobster Ravioli,1,28.0,2026-02-14 12:52:00,ORD-00845,Saturday,12
Cacio e Pepe,2,34.0,2026-02-14 12:46:00,ORD-00846,Saturday,12
Bruschetta Trio,1,12.5,2026-02-14 12:52:00,ORD-00846,Saturday,12
Panzanella,1,14.0,2026-02-14 12:54:00,ORD-00846,Saturday,12
Bruschetta Trio,1,12.5,2026-02-14 12:30:00,ORD-00847,Saturday,12
Spaghetti Carbonara,2,38.0,2026-02-14 12:48:00,ORD-00847,Saturday,12
House Red Wine,1,12.0,2026-02-14 12:04:00,ORD-00847,Saturday,12
Arancini,1,11.0,2026-02-14 12:08:00,ORD-00848,Saturday,12
Tiramisu,1,12.0,2026-02-14 12:50:00,ORD-00848,Saturday,12
Cacio e Pepe,1,17.0,2026-02-14 12:18:00,ORD-00849,Saturday,12
House Red Wine,2,24.0,2026-02-14 12:13:00,ORD-00849,Saturday,12
Linguine alle Vongole,1,22.0,2026-02-14 12:47:00,ORD-00849,Saturday,12
Chocolate Lava Cake,1,13.0,2026-02-14 12:41:00,ORD-00849,Saturday,12
Prosciutto e Rucola,1,20.0,2026-02-14 12:43:00,ORD-00850,Saturday,12
House Red Wine,1,12.0,2026-02-14 12:54:00,ORD-00850,Saturday,12
Panna Cotta,1,10.0,2026-02-14 12:27:00,ORD-00850,Saturday,12
Spaghetti Carbonara,1,19.0,2026-02-14 12:32:00,ORD-00851,Saturday,12
Rigatoni Bolognese,1,20.0,2026-02-14 12:37:00,ORD-00851,Saturday,12
Cacio e Pepe,1,17.0,2026-02-14 12:38:00,ORD-00852,Saturday,12
Cappuccino,2,11.0,2026-02-14 12:41:00,ORD-00852,Saturday,12
Spaghetti Carbonara,1,19.0,2026-02-14 12:24:00,ORD-00853,Saturday,12
Carpaccio di Manzo,1,17.0,2026-02-14 12:41:00,ORD-00853,Saturday,12
Cannoli,1,9.0,2026-02-14 12:00:00,ORD-00853,Saturday,12
Caesar Salad,2,26.0,2026-02-14 13:14:00,ORD-00854,Saturday,13
Chicken Parmigiana,1,24.0,2026-02-14 13:36:00,ORD-00854,Saturday,13
Espresso,2,8.0,2026-02-14 13:30:00,ORD-00854,Saturday,13
Prosciutto e Rucola,1,20.0,2026-02-14 13:11:00,ORD-00855,Saturday,13
House Red Wine,1,12.0,2026-02-14 13:41:00,ORD-00855,Saturday,13
Panna Cotta,1,10.0,2026-02-14 13:19:00,ORD-00855,Saturday,13
Spaghetti Carbonara,1,19.0,2026-02-14 13:52:00,ORD-00856,Saturday,13
Pizza Bianca,1,17.0,2026-02-14 13:53:00,ORD-00857,Saturday,13
Panna Cotta,1,10.0,2026-02-14 13:45:00,ORD-00857,Saturday,13
Tiramisu,1,12.0,2026-02-14 13:00:00,ORD-00858,Saturday,13
Affogato,1,8.0,2026-02-14 13:51:00,ORD-00858,Saturday,13
Cannoli,1,9.0,2026-02-14 13:02:00,ORD-00858,Saturday,13
Espresso,1,4.0,2026-02-14 13:13:00,ORD-00858,Saturday,13
Caesar Salad,1,13.0,2026-02-14 13:34:00,ORD-00859,Saturday,13
Chocolate Lava Cake,1,13.0,2026-02-14 13:42:00,ORD-00859,Saturday,13
Margherita Pizza,1,16.0,2026-02-14 13:50:00,ORD-00860,Saturday,13
