menu_item_name,quantity,total_price,order_id,sale_date,hour_of_day
Classic Burger,1,9.99,ORD-6572,2025-12-27,16
Classic Fries,1,3.99,ORD-6572,2025-12-27,16
Soft Drink,1,2.49,ORD-6572,2025-12-27,16
Cheesecake Slice,1,5.99,ORD-6573,2025-12-27,19
Iced Tea,1,2.99,ORD-6574,2025-12-27,16
Bacon Cheeseburger,1,12.49,ORD-6575,2025-12-27,19
Onion Rings,1,4.49,ORD-6575,2025-12-27,19
Craft Beer,1,6.99,ORD-6575,2025-12-27,19
Bacon Cheeseburger,1,12.49,ORD-6576,2025-12-27,16
Onion Rings,1,4.49,ORD-6576,2025-12-27,16
Craft Beer,1,6.99,ORD-6576,2025-12-27,16
Bacon Cheeseburger,1,12.49,ORD-6577,2025-12-27,21
Onion Rings,1,4.49,ORD-6577,2025-12-27,21
Craft Beer,1,6.99,ORD-6577,2025-12-27,21
Craft Beer,1,6.99,ORD-6578,2025-12-27,17
Classic Fries,1,3.99,ORD-6578,2025-12-27,17
Bacon Cheeseburger,1,12.49,ORD-6579,2025-12-27,17
Cheesecake Slice,1,5.99,ORD-6579,2025-12-27,17
BBQ Burger,1,12.99,ORD-6580,2025-12-27,17
Sweet Potato Fries,1,4.99,ORD-6580,2025-12-27,17
Milkshake,1,5.99,ORD-6580,2025-12-27,17
Double Stack,1,14.99,ORD-6581,2025-12-27,12
Classic Fries,1,3.99,ORD-6581,2025-12-27,12
Soft Drink,1,2.49,ORD-6581,2025-12-27,12
Classic Burger,1,9.99,ORD-6582,2025-12-27,17
Classic Fries,1,3.99,ORD-6582,2025-12-27,17
Soft Drink,1,2.49,ORD-6582,2025-12-27,17
Classic Burger,1,9.99,ORD-6583,2025-12-27,16
Classic Fries,1,3.99,ORD-6583,2025-12-27,16
Soft Drink,1,2.49,ORD-6583,2025-12-27,16
Bacon Cheeseburger,1,12.49,ORD-6584,2025-12-27,16
Onion Rings,1,4.49,ORD-6584,2025-12-27,16
Craft Beer,1,6.99,ORD-6584,2025-12-27,16
Milkshake,1,5.99,ORD-6585,2025-12-27,19
Milkshake,1,5.99,ORD-6586,2025-12-27,19
Brownie,1,4.49,ORD-6587,2025-12-27,11
Milkshake,1,5.99,ORD-6587,2025-12-27,11
Soft Drink,1,2.49,ORD-6587,2025-12-27,11
Kids Meal,1,6.99,ORD-6588,2025-12-27,18
Loaded Nachos,1,7.99,ORD-6588,2025-12-27,18
Classic Burger,1,9.99,ORD-6588,2025-12-27,18
Chicken Burger,1,10.99,ORD-6589,2025-12-27,18
Classic Fries,1,3.99,ORD-6589,2025-12-27,18
Iced Tea,1,2.99,ORD-6589,2025-12-27,18
Classic Burger,1,9.99,ORD-6590,2025-12-27,19
Classic Fries,1,3.99,ORD-6590,2025-12-27,19
Soft Drink,1,2.49,ORD-6590,2025-12-27,19
BBQ Burger,1,12.99,ORD-6591,2025-12-27,12
Sweet Potato Fries,1,4.99,ORD-6591,2025-12-27,12
Milkshake,1,5.99,ORD-6591,2025-12-27,12
Chicken Burger,1,10.99,ORD-6592,2025-12-27,11
Classic Fries,1,3.99,ORD-6592,2025-12-27,11
Iced Tea,1,2.99,ORD-6592,2025-12-27,11
Bacon Cheeseburger,1,12.49,ORD-6593,2025-12-27,11
Onion Rings,1,4.49,ORD-6593,2025-12-27,11
Craft Beer,1,6.99,ORD-6593,2025-12-27,11
Classic Fries,1,3.99,ORD-6594,2025-12-27,18
BBQ Burger,1,12.99,ORD-6594,2025-12-27,18
Soft Drink,1,2.49,ORD-6595,2025-12-27,12
Classic Combo,1,13.99,ORD-6595,2025-12-27,12
Soft Drink,1,2.49,ORD-6595,2025-12-27,12
Veggie Burger,1,10.49,ORD-6596,2025-12-27,14
Coleslaw,1,2.99,ORD-6596,2025-12-27,14
Lemonade,1,3.49,ORD-6596,2025-12-27,14
Chicken Combo,1,13.49,ORD-6597,2025-12-27,18
Classic Fries,1,3.99,ORD-6597,2025-12-27,18
Veggie Burger,1,10.49,ORD-6598,2025-12-27,19
Coleslaw,1,2.99,ORD-6598,2025-12-27,19
Lemonade,1,3.49,ORD-6598,2025-12-27,19
Kids Meal,1,6.99,ORD-6599,2025-12-27,20
Double Stack,1,14.99,ORD-6600,2025-12-27,12
Classic Fries,1,3.99,ORD-6600,2025-12-27,12
Soft Drink,1,2.49,ORD-6600,2025-12-27,12
Brownie,1,4.49,ORD-6601,2025-12-27,14
Soft Drink,1,2.49,ORD-6601,2025-12-27,14
Mushroom Swiss Burger,1,11.99,ORD-6601,2025-12-27,14
Chicken Burger,1,10.99,ORD-6602,2025-12-27,19
Classic Fries,1,3.99,ORD-6602,2025-12-27,19
Iced Tea,1,2.99,ORD-6602,2025-12-27,19
Veggie Burger,1,10.49,ORD-6603,2025-12-27,21
Brownie,1,4.49,ORD-6604,2025-12-27,17
Brownie,1,4.49,ORD-6604,2025-12-27,17
Classic Combo,1,13.99,ORD-6604,2025-12-27,17
Cheesecake Slice,1,5.99,ORD-6605,2025-12-27,19
Bacon Cheeseburger,1,12.49,ORD-6606,2025-12-27,20
Classic Burger,1,9.99,ORD-6607,2025-12-27,12
Classic Fries,1,3.99,ORD-6607,2025-12-27,12
Soft Drink,1,2.49,ORD-6607,2025-12-27,12
Kids Meal,1,6.99,ORD-6608,2025-12-27,15
Chicken Combo,1,13.49,ORD-6608,2025-12-27,15
Mac and Cheese,1,5.99,ORD-6609,2025-12-27,13
BBQ Combo,1,15.99,ORD-6609,2025-12-27,13
Lemonade,1,3.49,ORD-6609,2025-12-27,13
Classic Combo,1,13.99,ORD-6610,2025-12-27,13
Brownie,1,4.49,ORD-6610,2025-12-27,13
Milkshake,1,5.99,ORD-6611,2025-12-27,14
Soft Drink,1,2.49,ORD-6611,2025-12-27,14
Classic Fries,1,3.99,ORD-6612,2025-12-27,19
Mac and Cheese,1,5.99,ORD-6612,2025-12-27,19
Ice Cream Sundae,1,4.99,ORD-6612,2025-12-27,19
Chicken Burger,1,10.99,ORD-6613,2025-12-27,13
Classic Fries,1,3.99,ORD-6613,2025-12-27,13
Iced Tea,1,2.99,ORD-6613,2025-12-27,13
Classic Burger,1,9.99,ORD-6614,2025-12-27,13
Cheesecake Slice,1,5.99,ORD-6614,2025-12-27,13
BBQ Burger,1,12.99,ORD-6615,2025-12-27,14
Classic Burger,1,9.99,ORD-6616,2025-12-27,11
Ice Cream Sundae,1,4.99,ORD-6616,2025-12-27,11
Double Stack,1,14.99,ORD-6617,2025-12-27,15
Classic Fries,1,3.99,ORD-6617,2025-12-27,15
Soft Drink,1,2.49,ORD-6617,2025-12-27,15
Classic Combo,1,13.99,ORD-6618,2025-12-27,11
Soft Drink,1,2.49,ORD-6619,2025-12-27,18
Bacon Cheeseburger,1,12.49,ORD-6620,2025-12-27,20
Onion Rings,1,4.49,ORD-6620,2025-12-27,20
Craft Beer,1,6.99,ORD-6620,2025-12-27,20
BBQ Burger,1,12.99,ORD-6621,2025-12-27,13
Sweet Potato Fries,1,4.99,ORD-6621,2025-12-27,13
Milkshake,1,5.99,ORD-6621,2025-12-27,13
Chicken Burger,1,10.99,ORD-6622,2025-12-27,18
Craft Beer,1,6.99,ORD-6623,2025-12-27,14
Classic Fries,1,3.99,ORD-6623,2025-12-27,14
Classic Burger,1,9.99,ORD-6624,2025-12-27,14
Classic Fries,1,3.99,ORD-6624,2025-12-27,14
Soft Drink,1,2.49,ORD-6624,2025-12-27,14
Chicken Burger,1,10.99,ORD-6625,2025-12-27,18
Classic Burger,1,9.99,ORD-6626,2025-12-27,14
Classic Fries,1,3.99,ORD-6626,2025-12-27,14
Soft Drink,1,2.49,ORD-6626,2025-12-27,14
Classic Fries,1,3.99,ORD-6627,2025-12-27,12
Double Stack,1,14.99,ORD-6628,2025-12-27,17
Milkshake,1,5.99,ORD-6628,2025-12-27,17
Bacon Cheeseburger,1,12.49,ORD-6628,2025-12-27,17
Classic Combo,1,13.99,ORD-6629,2025-12-27,21
Soft Drink,1,2.49,ORD-6629,2025-12-27,21
Chicken Burger,1,10.99,ORD-6630,2025-12-27,12
Classic Fries,1,3.99,ORD-6630,2025-12-27,12
Iced Tea,1,2.99,ORD-6630,2025-12-27,12
Classic Burger,1,9.99,ORD-6631,2025-12-27,19
Classic Fries,1,3.99,ORD-6631,2025-12-27,19
Soft Drink,1,2.49,ORD-6631,2025-12-27,19
Soft Drink,1,2.49,ORD-6632,2025-12-27,18
Classic Burger,1,9.99,ORD-6632,2025-12-27,18
Classic Fries,1,3.99,ORD-6633,2025-12-27,13
Craft Beer,1,6.99,ORD-6634,2025-12-27,17
Classic Fries,1,3.99,ORD-6635,2025-12-28,15
Mac and Cheese,1,5.99,ORD-6635,2025-12-28,15
Classic Burger,1,9.99,ORD-6636,2025-12-28,20
Classic Fries,1,3.99,ORD-6636,2025-12-28,20
Soft Drink,1,2.49,ORD-6636,2025-12-28,20
BBQ Combo,1,15.99,ORD-6637,2025-12-28,16
Classic Burger,1,9.99,ORD-6638,2025-12-28,18
Classic Fries,1,3.99,ORD-6638,2025-12-28,18
Soft Drink,1,2.49,ORD-6638,2025-12-28,18
Mushroom Swiss Burger,1,11.99,ORD-6639,2025-12-28,11
Cheesecake Slice,1,5.99,ORD-6640,2025-12-28,19
Classic Burger,1,9.99,ORD-6641,2025-12-28,19
Classic Fries,1,3.99,ORD-6641,2025-12-28,19
Soft Drink,1,2.49,ORD-6641,2025-12-28,19
Chicken Burger,1,10.99,ORD-6642,2025-12-28,19
Classic Burger,1,9.99,ORD-6643,2025-12-28,21
Classic Fries,1,3.99,ORD-6643,2025-12-28,21
Soft Drink,1,2.49,ORD-6643,2025-12-28,21
Classic Fries,1,3.99,ORD-6644,2025-12-28,16
Mushroom Swiss Burger,1,11.99,ORD-6644,2025-12-28,16
Classic Fries,1,3.99,ORD-6644,2025-12-28,16
Classic Combo,1,13.99,ORD-6645,2025-12-28,18
Brownie,1,4.49,ORD-6645,2025-12-28,18
Soft Drink,1,2.49,ORD-6646,2025-12-28,19
Craft Beer,1,6.99,ORD-6646,2025-12-28,19
Classic Fries,1,3.99,ORD-6647,2025-12-28,14
Lemonade,1,3.49,ORD-6647,2025-12-28,14
Classic Fries,1,3.99,ORD-6648,2025-12-28,17
BBQ Burger,1,12.99,ORD-6648,2025-12-28,17
Soft Drink,1,2.49,ORD-6648,2025-12-28,17
Mac and Cheese,1,5.99,ORD-6649,2025-12-28,21
Classic Combo,1,13.99,ORD-6649,2025-12-28,21
Classic Combo,1,13.99,ORD-6650,2025-12-28,18
Brownie,1,4.49,ORD-6650,2025-12-28,18
Classic Burger,1,9.99,ORD-6651,2025-12-28,11
Classic Fries,1,3.99,ORD-6651,2025-12-28,11
Soft Drink,1,2.49,ORD-6651,2025-12-28,11
Chicken Burger,1,10.99,ORD-6652,2025-12-28,19
Classic Fries,1,3.99,ORD-6652,2025-12-28,19
Iced Tea,1,2.99,ORD-6652,2025-12-28,19
Bacon Cheeseburger,1,12.49,ORD-6653,2025-12-28,18
Mac and Cheese,1,5.99,ORD-6653,2025-12-28,18
Classic Burger,1,9.99,ORD-6654,2025-12-28,11
Classic Fries,1,3.99,ORD-6654,2025-12-28,11
Soft Drink,1,2.49,ORD-6654,2025-12-28,11
BBQ Burger,1,12.99,ORD-6655,2025-12-28,18
Classic Burger,1,9.99,ORD-6655,2025-12-28,18
Classic Fries,1,3.99,ORD-6656,2025-12-28,13
Classic Fries,1,3.99,ORD-6656,2025-12-28,13
Soft Drink,1,2.49,ORD-6657,2025-12-28,17
Classic Fries,1,3.99,ORD-6657,2025-12-28,17
Iced Tea,1,2.99,ORD-6657,2025-12-28,17
Classic Fries,1,3.99,ORD-6658,2025-12-28,16
Classic Fries,1,3.99,ORD-6658,2025-12-28,16
Classic Burger,1,9.99,ORD-6659,2025-12-28,15
Classic Fries,1,3.99,ORD-6659,2025-12-28,15
Soft Drink,1,2.49,ORD-6659,2025-12-28,15
Classic Burger,1,9.99,ORD-6660,2025-12-28,21
Classic Fries,1,3.99,ORD-6660,2025-12-28,21
Soft Drink,1,2.49,ORD-6660,2025-12-28,21
Mushroom Swiss Burger,1,11.99,ORD-6661,2025-12-28,17
Classic Combo,1,13.99,ORD-6661,2025-12-28,17
Classic Burger,1,9.99,ORD-6661,2025-12-28,17
Chicken Burger,1,10.99,ORD-6662,2025-12-28,16
Classic Fries,1,3.99,ORD-6662,2025-12-28,16
Iced Tea,1,2.99,ORD-6662,2025-12-28,16
Bacon Cheeseburger,1,12.49,ORD-6663,2025-12-28,17
Onion Rings,1,4.49,ORD-6663,2025-12-28,17
Craft Beer,1,6.99,ORD-6663,2025-12-28,17
Loaded Nachos,1,7.99,ORD-6664,2025-12-28,12
Classic Burger,1,9.99,ORD-6665,2025-12-28,20
Classic Fries,1,3.99,ORD-6665,2025-12-28,20
Soft Drink,1,2.49,ORD-6665,2025-12-28,20
Cheesecake Slice,1,5.99,ORD-6666,2025-12-28,17
Classic Fries,1,3.99,ORD-6666,2025-12-28,17
Milkshake,1,5.99,ORD-6667,2025-12-28,13
Onion Rings,1,4.49,ORD-6667,2025-12-28,13
Soft Drink,1,2.49,ORD-6667,2025-12-28,13
Classic Burger,1,9.99,ORD-6668,2025-12-28,19
Classic Fries,1,3.99,ORD-6668,2025-12-28,19
Chicken Burger,1,10.99,ORD-6669,2025-12-28,19
Classic Fries,1,3.99,ORD-6669,2025-12-28,19
Iced Tea,1,2.99,ORD-6669,2025-12-28,19
Bacon Cheeseburger,1,12.49,ORD-6670,2025-12-28,18
Soft Drink,1,2.49,ORD-6670,2025-12-28,18
Chicken Burger,1,10.99,ORD-6670,2025-12-28,18
BBQ Burger,1,12.99,ORD-6671,2025-12-28,19
Sweet Potato Fries,1,4.99,ORD-6671,2025-12-28,19
Milkshake,1,5.99,ORD-6671,2025-12-28,19
Double Stack,1,14.99,ORD-6672,2025-12-28,13
Classic Fries,1,3.99,ORD-6672,2025-12-28,13
Soft Drink,1,2.49,ORD-6672,2025-12-28,13
Soft Drink,1,2.49,ORD-6673,2025-12-28,15
Bacon Cheeseburger,1,12.49,ORD-6673,2025-12-28,15
Sweet Potato Fries,1,4.99,ORD-6674,2025-12-28,13
Soft Drink,1,2.49,ORD-6674,2025-12-28,13
BBQ Burger,1,12.99,ORD-6675,2025-12-28,11
Sweet Potato Fries,1,4.99,ORD-6675,2025-12-28,11
Milkshake,1,5.99,ORD-6675,2025-12-28,11
Classic Combo,1,13.99,ORD-6676,2025-12-28,17
Brownie,1,4.49,ORD-6676,2025-12-28,17
Iced Tea,1,2.99,ORD-6677,2025-12-28,17
Mac and Cheese,1,5.99,ORD-6678,2025-12-28,13
BBQ Combo,1,15.99,ORD-6678,2025-12-28,13
Double Stack,1,14.99,ORD-6679,2025-12-28,19
Classic Fries,1,3.99,ORD-6679,2025-12-28,19
Soft Drink,1,2.49,ORD-6679,2025-12-28,19
Veggie Burger,1,10.49,ORD-6680,2025-12-28,13
Coleslaw,1,2.99,ORD-6680,2025-12-28,13
Lemonade,1,3.49,ORD-6680,2025-12-28,13
Classic Combo,1,13.99,ORD-6681,2025-12-28,14
Brownie,1,4.49,ORD-6681,2025-12-28,14
Mushroom Swiss Burger,1,11.99,ORD-6682,2025-12-28,20
Classic Burger,1,9.99,ORD-6683,2025-12-28,13
Milkshake,1,5.99,ORD-6683,2025-12-28,13
Classic Combo,1,13.99,ORD-6684,2025-12-28,18
Chicken Burger,1,10.99,ORD-6685,2025-12-28,17
Soft Drink,1,2.49,ORD-6685,2025-12-28,17
Milkshake,1,5.99,ORD-6686,2025-12-28,17
Double Stack,1,14.99,ORD-6687,2025-12-28,16
Classic Fries,1,3.99,ORD-6687,2025-12-28,16
Soft Drink,1,2.49,ORD-6687,2025-12-28,16
Classic Fries,1,3.99,ORD-6688,2025-12-28,18
Bacon Cheeseburger,1,12.49,ORD-6688,2025-12-28,18
Iced Tea,1,2.99,ORD-6688,2025-12-28,18
Kids Meal,1,6.99,ORD-6689,2025-12-28,19
Loaded Nachos,1,7.99,ORD-6690,2025-12-28,12
Classic Combo,1,13.99,ORD-6691,2025-12-28,18
Brownie,1,4.49,ORD-6691,2025-12-28,18
Chicken Burger,1,10.99,ORD-6692,2025-12-28,13
Classic Fries,1,3.99,ORD-6692,2025-12-28,13
Iced Tea,1,2.99,ORD-6692,2025-12-28,13
Bacon Cheeseburger,1,12.49,ORD-6693,2025-12-28,21
Onion Rings,1,4.49,ORD-6693,2025-12-28,21
Craft Beer,1,6.99,ORD-6693,2025-12-28,21
Soft Drink,1,2.49,ORD-6694,2025-12-28,14
Cheesecake Slice,1,5.99,ORD-6695,2025-12-28,13
Iced Tea,1,2.99,ORD-6696,2025-12-28,17
Classic Burger,1,9.99,ORD-6696,2025-12-28,17
Bacon Cheeseburger,1,12.49,ORD-6697,2025-12-28,18
Loaded Nachos,1,7.99,ORD-6697,2025-12-28,18
Veggie Burger,1,10.49,ORD-6698,2025-12-28,19
Classic Combo,1,13.99,ORD-6698,2025-12-28,19
Classic Burger,1,9.99,ORD-6699,2025-12-28,13
Classic Fries,1,3.99,ORD-6699,2025-12-28,13
Soft Drink,1,2.49,ORD-6699,2025-12-28,13
Double Stack,1,14.99,ORD-6700,2025-12-28,16
Classic Fries,1,3.99,ORD-6700,2025-12-28,16
Soft Drink,1,2.49,ORD-6700,2025-12-28,16
Onion Rings,1,4.49,ORD-6701,2025-12-28,12
Chicken Burger,1,10.99,ORD-6701,2025-12-28,12
Double Stack,1,14.99,ORD-6702,2025-12-28,16
Classic Burger,1,9.99,ORD-6703,2025-12-28,19
Classic Fries,1,3.99,ORD-6703,2025-12-28,19
Soft Drink,1,2.49,ORD-6703,2025-12-28,19
Mushroom Swiss Burger,1,11.99,ORD-6704,2025-12-28,18
Chicken Combo,1,13.49,ORD-6705,2025-12-28,17
Soft Drink,1,2.49,ORD-6706,2025-12-28,15
BBQ Burger,1,12.99,ORD-6707,2025-12-28,12
Coleslaw,1,2.99,ORD-6708,2025-12-28,12
Milkshake,1,5.99,ORD-6708,2025-12-28,12
Loaded Nachos,1,7.99,ORD-6708,2025-12-28,12
Cheesecake Slice,1,5.99,ORD-6709,2025-12-28,21
Soft Drink,1,2.49,ORD-6709,2025-12-28,21
Soft Drink,1,2.49,ORD-6709,2025-12-28,21
Classic Combo,1,13.99,ORD-6710,2025-12-28,15
Brownie,1,4.49,ORD-6710,2025-12-28,15
Mushroom Swiss Burger,1,11.99,ORD-6711,2025-12-28,13
Classic Fries,1,3.99,ORD-6711,2025-12-28,13
Classic Burger,1,9.99,ORD-6712,2025-12-28,16
Classic Fries,1,3.99,ORD-6712,2025-12-28,16
Soft Drink,1,2.49,ORD-6712,2025-12-28,16
Classic Burger,1,9.99,ORD-6713,2025-12-28,15
Classic Combo,1,13.99,ORD-6713,2025-12-28,15
Chicken Burger,1,10.99,ORD-6714,2025-12-28,13
Classic Burger,1,9.99,ORD-6715,2025-12-29,12
Classic Fries,1,3.99,ORD-6715,2025-12-29,12
Soft Drink,1,2.49,ORD-6715,2025-12-29,12
Iced Tea,1,2.99,ORD-6716,2025-12-29,13
Ice Cream Sundae,1,4.99,ORD-6717,2025-12-29,12
Soft Drink,1,2.49,ORD-6717,2025-12-29,12
Classic Burger,1,9.99,ORD-6717,2025-12-29,12
BBQ Burger,1,12.99,ORD-6718,2025-12-29,18
Sweet Potato Fries,1,4.99,ORD-6718,2025-12-29,18
Milkshake,1,5.99,ORD-6718,2025-12-29,18
Classic Burger,1,9.99,ORD-6719,2025-12-29,11
Chicken Burger,1,10.99,ORD-6720,2025-12-29,12
Classic Fries,1,3.99,ORD-6720,2025-12-29,12
Iced Tea,1,2.99,ORD-6720,2025-12-29,12
Classic Burger,1,9.99,ORD-6721,2025-12-29,17
Classic Fries,1,3.99,ORD-6721,2025-12-29,17
Soft Drink,1,2.49,ORD-6721,2025-12-29,17
Classic Burger,1,9.99,ORD-6722,2025-12-29,13
Bacon Cheeseburger,1,12.49,ORD-6723,2025-12-29,19
Iced Tea,1,2.99,ORD-6723,2025-12-29,19
Onion Rings,1,4.49,ORD-6723,2025-12-29,19
Brownie,1,4.49,ORD-6724,2025-12-29,13
Classic Burger,1,9.99,ORD-6724,2025-12-29,13
Classic Combo,1,13.99,ORD-6725,2025-12-29,18
Brownie,1,4.49,ORD-6725,2025-12-29,18
BBQ Combo,1,15.99,ORD-6726,2025-12-29,13
Sweet Potato Fries,1,4.99,ORD-6726,2025-12-29,13
Bacon Cheeseburger,1,12.49,ORD-6727,2025-12-29,20
Onion Rings,1,4.49,ORD-6727,2025-12-29,20
Craft Beer,1,6.99,ORD-6727,2025-12-29,20
Bacon Cheeseburger,1,12.49,ORD-6728,2025-12-29,20
Onion Rings,1,4.49,ORD-6728,2025-12-29,20
Craft Beer,1,6.99,ORD-6728,2025-12-29,20
Mac and Cheese,1,5.99,ORD-6729,2025-12-29,14
Bacon Cheeseburger,1,12.49,ORD-6729,2025-12-29,14
Lemonade,1,3.49,ORD-6729,2025-12-29,14
Lemonade,1,3.49,ORD-6730,2025-12-29,11
Classic Burger,1,9.99,ORD-6730,2025-12-29,11
Classic Combo,1,13.99,ORD-6731,2025-12-29,12
Classic Burger,1,9.99,ORD-6732,2025-12-29,11
Classic Fries,1,3.99,ORD-6732,2025-12-29,11
Soft Drink,1,2.49,ORD-6732,2025-12-29,11
Classic Burger,1,9.99,ORD-6733,2025-12-29,11
Classic Fries,1,3.99,ORD-6733,2025-12-29,11
Soft Drink,1,2.49,ORD-6733,2025-12-29,11
BBQ Burger,1,12.99,ORD-6734,2025-12-29,16
Cheesecake Slice,1,5.99,ORD-6734,2025-12-29,16
Bacon Cheeseburger,1,12.49,ORD-6735,2025-12-29,18
Classic Fries,1,3.99,ORD-6735,2025-12-29,18
Veggie Burger,1,10.49,ORD-6736,2025-12-29,18
Coleslaw,1,2.99,ORD-6736,2025-12-29,18
Lemonade,1,3.49,ORD-6736,2025-12-29,18
Veggie Burger,1,10.49,ORD-6737,2025-12-29,20
Coleslaw,1,2.99,ORD-6737,2025-12-29,20
Lemonade,1,3.49,ORD-6737,2025-12-29,20
Classic Burger,1,9.99,ORD-6738,2025-12-29,18
Classic Fries,1,3.99,ORD-6738,2025-12-29,18
Soft Drink,1,2.49,ORD-6738,2025-12-29,18
Bacon Cheeseburger,1,12.49,ORD-6739,2025-12-29,14
Onion Rings,1,4.49,ORD-6739,2025-12-29,14
Craft Beer,1,6.99,ORD-6739,2025-12-29,14
Classic Combo,1,13.99,ORD-6740,2025-12-29,17
Brownie,1,4.49,ORD-6740,2025-12-29,17
Onion Rings,1,4.49,ORD-6741,2025-12-29,21
Classic Fries,1,3.99,ORD-6741,2025-12-29,21
Mac and Cheese,1,5.99,ORD-6742,2025-12-29,17
Iced Tea,1,2.99,ORD-6742,2025-12-29,17
Classic Burger,1,9.99,ORD-6742,2025-12-29,17
Bacon Cheeseburger,1,12.49,ORD-6743,2025-12-29,18
Craft Beer,1,6.99,ORD-6743,2025-12-29,18
Loaded Nachos,1,7.99,ORD-6743,2025-12-29,18
Classic Burger,1,9.99,ORD-6744,2025-12-29,18
Classic Combo,1,13.99,ORD-6744,2025-12-29,18
Classic Burger,1,9.99,ORD-6745,2025-12-29,14
Soft Drink,1,2.49,ORD-6745,2025-12-29,14
Onion Rings,1,4.49,ORD-6746,2025-12-29,17
Milkshake,1,5.99,ORD-6746,2025-12-29,17
Craft Beer,1,6.99,ORD-6747,2025-12-29,13
Milkshake,1,5.99,ORD-6748,2025-12-29,20
Milkshake,1,5.99,ORD-6749,2025-12-29,17
Iced Tea,1,2.99,ORD-6749,2025-12-29,17
Classic Combo,1,13.99,ORD-6749,2025-12-29,17
BBQ Combo,1,15.99,ORD-6750,2025-12-29,11
Bacon Cheeseburger,1,12.49,ORD-6750,2025-12-29,11
Soft Drink,1,2.49,ORD-6750,2025-12-29,11
Sweet Potato Fries,1,4.99,ORD-6751,2025-12-29,18
Craft Beer,1,6.99,ORD-6751,2025-12-29,18
Craft Beer,1,6.99,ORD-6751,2025-12-29,18
Chicken Burger,1,10.99,ORD-6752,2025-12-29,18
Classic Fries,1,3.99,ORD-6752,2025-12-29,18
Iced Tea,1,2.99,ORD-6752,2025-12-29,18
Soft Drink,1,2.49,ORD-6753,2025-12-29,12
Craft Beer,1,6.99,ORD-6753,2025-12-29,12
BBQ Burger,1,12.99,ORD-6754,2025-12-29,19
Sweet Potato Fries,1,4.99,ORD-6754,2025-12-29,19
Milkshake,1,5.99,ORD-6754,2025-12-29,19
Double Stack,1,14.99,ORD-6755,2025-12-29,15
Classic Fries,1,3.99,ORD-6755,2025-12-29,15
Soft Drink,1,2.49,ORD-6755,2025-12-29,15
BBQ Burger,1,12.99,ORD-6756,2025-12-29,17
Sweet Potato Fries,1,4.99,ORD-6756,2025-12-29,17
Milkshake,1,5.99,ORD-6756,2025-12-29,17
Bacon Cheeseburger,1,12.49,ORD-6757,2025-12-29,11
Classic Burger,1,9.99,ORD-6758,2025-12-29,12
Classic Fries,1,3.99,ORD-6758,2025-12-29,12
Soft Drink,1,2.49,ORD-6758,2025-12-29,12
Classic Combo,1,13.99,ORD-6759,2025-12-29,17
BBQ Burger,1,12.99,ORD-6760,2025-12-29,18
Sweet Potato Fries,1,4.99,ORD-6760,2025-12-29,18
Milkshake,1,5.99,ORD-6760,2025-12-29,18
Mac and Cheese,1,5.99,ORD-6761,2025-12-29,11
Classic Burger,1,9.99,ORD-6761,2025-12-29,11
BBQ Burger,1,12.99,ORD-6762,2025-12-29,18
Milkshake,1,5.99,ORD-6762,2025-12-29,18
Double Stack,1,14.99,ORD-6763,2025-12-29,13
Classic Fries,1,3.99,ORD-6763,2025-12-29,13
Soft Drink,1,2.49,ORD-6763,2025-12-29,13
Mushroom Swiss Burger,1,11.99,ORD-6764,2025-12-29,18
Veggie Burger,1,10.49,ORD-6765,2025-12-29,13
Coleslaw,1,2.99,ORD-6765,2025-12-29,13
Lemonade,1,3.49,ORD-6765,2025-12-29,13
Ice Cream Sundae,1,4.99,ORD-6766,2025-12-29,18
Double Stack,1,14.99,ORD-6767,2025-12-29,12
Double Stack,1,14.99,ORD-6768,2025-12-29,18
Classic Fries,1,3.99,ORD-6768,2025-12-29,18
Soft Drink,1,2.49,ORD-6768,2025-12-29,18
Ice Cream Sundae,1,4.99,ORD-6769,2025-12-29,17
Soft Drink,1,2.49,ORD-6769,2025-12-29,17
Iced Tea,1,2.99,ORD-6769,2025-12-29,17
Bacon Cheeseburger,1,12.49,ORD-6770,2025-12-29,12
Bacon Cheeseburger,1,12.49,ORD-6770,2025-12-29,12
Soft Drink,1,2.49,ORD-6770,2025-12-29,12
Classic Burger,1,9.99,ORD-6771,2025-12-29,18
Classic Fries,1,3.99,ORD-6771,2025-12-29,18
Soft Drink,1,2.49,ORD-6771,2025-12-29,18
Chicken Burger,1,10.99,ORD-6772,2025-12-29,12
BBQ Burger,1,12.99,ORD-6772,2025-12-29,12
Craft Beer,1,6.99,ORD-6773,2025-12-29,16
Soft Drink,1,2.49,ORD-6773,2025-12-29,16
Classic Burger,1,9.99,ORD-6774,2025-12-29,16
Classic Combo,1,13.99,ORD-6775,2025-12-29,11
Brownie,1,4.49,ORD-6775,2025-12-29,11
Soft Drink,1,2.49,ORD-6776,2025-12-29,11
Milkshake,1,5.99,ORD-6777,2025-12-29,12
Classic Combo,1,13.99,ORD-6777,2025-12-29,12
Classic Combo,1,13.99,ORD-6777,2025-12-29,12
Classic Burger,1,9.99,ORD-6778,2025-12-30,12
Classic Fries,1,3.99,ORD-6778,2025-12-30,12
Soft Drink,1,2.49,ORD-6778,2025-12-30,12
BBQ Burger,1,12.99,ORD-6779,2025-12-30,20
Onion Rings,1,4.49,ORD-6779,2025-12-30,20
